194.216,-200.43
194.484,-200.43
194.753,-200.43
195.022,-173.56
195.29,0.15
195.559,18.06
195.827,-8.81
196.096,23.43
196.364,-58.95
196.633,34.18
196.901,-32.09
197.17,52.08
197.438,-32.09
197.706,-8.81
197.975,-33.88
198.243,-17.76
198.512,64.62
198.78,68.2
199.048,-8.81
199.317,64.62
199.585,147
199.853,148.79
200.122,53.88
200.39,109.39
200.658,-1.64
200.926,28.8
201.195,1.94
201.463,7.31
201.731,61.04
201.999,34.18
202.267,62.83
202.536,96.86
202.804,73.57
203.072,50.29
203.34,77.16
203.608,27.01
203.876,-89.39
204.144,18.06
204.412,-5.22
204.68,-26.71
204.948,77.16
205.216,-46.41
205.484,-24.92
205.752,68.2
206.02,-7.01
206.288,73.57
206.556,-10.6
206.824,107.6
207.092,32.38
207.36,87.9
207.628,57.46
207.896,-7.01
208.164,16.27
208.431,32.38
208.699,-7.01
208.967,52.08
209.235,77.16
209.503,100.44
209.77,-28.5
210.038,5.52
210.306,7.31
210.573,123.72
210.841,-44.62
211.109,9.1
211.377,138.05
211.644,34.18
211.912,-64.32
212.179,-5.22
212.447,-39.25
212.715,61.04
212.982,145.21
213.25,102.23
213.517,39.55
213.785,57.46
214.052,-39.25
214.32,21.64
214.587,18.06
214.855,82.53
215.122,-23.13
215.39,89.69
215.657,5.52
215.925,53.88
216.192,-39.25
216.459,5.52
216.727,53.88
216.994,-44.62
217.261,39.55
217.529,10.89
217.796,105.81
218.063,82.53
218.331,48.5
218.598,0.15
218.865,39.55
219.132,-12.39
219.399,39.55
219.667,98.65
219.934,59.25
220.201,21.64
220.468,28.8
220.735,3.73
221.002,37.76
221.27,18.06
221.537,-8.81
221.804,84.32
222.071,53.88
222.338,96.86
222.605,32.38
222.872,19.85
223.139,48.5
223.406,3.73
223.673,46.71
223.94,111.18
224.207,27.01
224.474,52.08
224.741,39.55
225.007,-7.01
225.274,93.27
225.541,69.99
225.808,-67.9
226.075,28.8
226.342,-33.88
226.609,-5.22
226.875,34.18
227.142,78.95
227.409,120.14
227.676,114.76
227.942,18.06
228.209,84.32
228.476,48.5
228.742,-30.3
229.009,62.83
229.276,96.86
229.542,-23.13
229.809,62.83
230.076,77.16
230.342,37.76
230.609,-24.92
230.875,73.57
231.142,69.99
231.408,55.67
231.675,28.8
231.941,46.71
232.208,64.62
232.474,59.25
232.741,1.94
233.007,-8.81
233.274,93.27
233.54,66.41
233.807,7.31
234.073,3.73
234.339,44.92
234.606,5.52
234.872,39.55
235.138,105.81
235.405,132.67
235.671,82.53
235.937,69.99
236.203,-7.01
236.47,41.34
236.736,43.13
237.002,-7.01
237.268,41.34
237.535,48.5
237.801,69.99
238.067,23.43
238.333,5.52
238.599,-5.22
238.865,9.1
239.131,-1.64
239.397,61.04
239.663,-5.22
239.929,14.48
240.195,-32.09
240.462,44.92
240.728,68.2
240.993,-28.5
241.259,105.81
241.525,32.38
241.791,10.89
242.057,86.11
242.323,69.99
242.589,-48.2
242.855,82.53
243.121,10.89
243.387,-19.55
243.652,66.41
243.918,14.48
244.184,-24.92
244.45,-21.34
244.716,147
244.981,-17.76
245.247,59.25
245.513,25.22
245.779,44.92
246.044,25.22
246.31,39.55
246.576,43.13
246.841,14.48
247.107,-14.18
247.373,10.89
247.638,107.6
247.904,95.07
248.169,34.18
248.435,-91.18
248.7,28.8
248.966,34.18
249.231,18.06
249.497,87.9
249.762,86.11
250.028,95.07
250.293,27.01
250.559,43.13
250.824,3.73
251.09,55.67
251.355,68.2
251.62,66.41
251.886,9.1
252.151,104.02
252.416,-30.3
252.682,28.8
252.947,93.27
253.212,64.62
253.477,18.06
253.743,120.14
254.008,84.32
254.273,55.67
254.538,-15.97
254.804,39.55
255.069,59.25
255.334,-8.81
255.599,59.25
255.864,59.25
256.129,71.78
256.394,-67.9
256.659,-19.55
256.925,25.22
257.19,14.48
257.455,123.72
257.72,93.27
257.985,89.69
258.25,100.44
258.515,41.34
258.78,14.48
259.044,59.25
259.309,-42.83
259.574,30.59
259.839,95.07
260.104,-1.64
260.369,10.89
260.634,-73.28
260.899,100.44
261.163,61.04
261.428,116.56
261.693,10.89
261.958,109.39
262.223,-69.69
262.487,-10.6
262.752,43.13
263.017,57.46
263.281,39.55
263.546,0.15
263.811,43.13
264.075,62.83
264.34,-12.39
264.605,-28.5
264.869,62.83
265.134,16.27
265.398,41.34
265.663,61.04
265.927,80.74
266.192,9.1
266.457,14.48
266.721,80.74
266.985,-39.25
267.25,7.31
267.514,28.8
267.779,37.76
268.043,125.51
268.308,39.55
268.572,98.65
268.836,19.85
269.101,39.55
269.365,25.22
269.629,125.51
269.894,48.5
270.158,69.99
270.422,32.38
270.687,10.89
270.951,53.88
271.215,87.9
271.479,-58.95
271.743,-32.09
272.008,14.48
272.272,-7.01
272.536,25.22
272.8,37.76
273.064,82.53
273.328,112.97
273.592,23.43
273.856,71.78
274.12,50.29
274.385,-7.01
274.649,-23.13
274.913,39.55
275.177,-15.97
275.441,77.16
275.704,12.69
275.968,5.52
276.232,46.71
276.496,-44.62
276.76,-1.64
277.024,109.39
277.288,19.85
277.552,-3.43
277.816,12.69
278.079,95.07
278.343,25.22
278.607,55.67
278.871,7.31
279.135,34.18
279.398,25.22
279.662,7.31
279.926,-26.71
280.189,77.16
280.453,59.25
280.717,64.62
280.98,23.43
281.244,82.53
281.508,134.46
281.771,3.73
282.035,48.5
282.298,147
282.562,125.51
282.826,30.59
283.089,-32.09
283.353,77.16
283.616,-35.67
