194.216,-212.81
194.484,-212.81
194.753,-212.81
195.022,-196.7
195.29,45.07
195.559,70.14
195.827,0.3
196.096,-30.15
196.364,52.23
196.633,-19.4
196.901,-82.08
197.17,11.04
197.438,-17.61
197.706,-15.82
197.975,-12.24
198.243,-1.49
198.512,45.07
198.78,45.07
199.048,28.95
199.317,-5.07
199.585,36.12
199.853,120.29
200.122,5.67
200.39,100.59
200.658,-58.8
200.926,71.93
201.195,3.88
201.463,-24.77
201.731,-39.1
201.999,32.53
202.267,18.21
202.536,102.38
202.804,95.21
203.072,41.49
203.34,98.8
203.608,-26.56
203.876,-30.15
204.144,95.21
204.412,25.37
204.68,36.12
204.948,-30.15
205.216,36.12
205.484,45.07
205.752,91.63
206.02,3.88
206.288,-92.83
206.556,-71.34
206.824,77.31
207.092,61.19
207.36,138.2
207.628,18.21
207.896,7.46
208.164,21.79
208.431,77.31
208.699,12.83
208.967,-26.56
209.235,82.68
209.503,93.42
209.77,-21.19
210.038,46.86
210.306,55.82
210.573,91.63
210.841,-53.43
211.109,-17.61
211.377,-5.07
211.644,43.28
211.912,-46.26
212.179,9.25
212.447,-1.49
212.715,-12.24
212.982,118.5
213.25,102.38
213.517,9.25
213.785,39.7
214.052,-62.38
214.32,59.4
214.587,-30.15
214.855,23.58
215.122,2.09
215.39,127.45
215.657,-12.24
215.925,-42.68
216.192,-8.66
216.459,120.29
216.727,43.28
216.994,-62.38
217.261,-39.1
217.529,25.37
217.796,28.95
218.063,79.1
218.331,62.98
218.598,27.16
218.865,62.98
219.132,39.7
219.399,-6.86
219.667,-28.36
219.934,-21.19
220.201,21.79
220.468,9.25
220.735,64.77
221.002,71.93
221.27,0.3
221.537,7.46
221.804,80.89
222.071,-35.52
222.338,46.86
222.605,50.44
222.872,-10.45
223.139,9.25
223.406,32.53
223.673,23.58
223.94,82.68
224.207,30.74
224.474,-37.31
224.741,48.65
225.007,9.25
225.274,-22.98
225.541,41.49
225.808,-46.26
226.075,79.1
226.342,-26.56
226.609,-78.5
226.875,50.44
227.142,88.05
227.409,-28.36
227.676,102.38
227.942,21.79
228.209,-53.43
228.476,80.89
228.742,-89.24
229.009,41.49
229.276,104.17
229.542,-8.66
229.809,20
230.076,41.49
230.342,125.66
230.609,-12.24
230.875,71.93
231.142,93.42
231.408,36.12
231.675,48.65
231.941,48.65
232.208,61.19
232.474,18.21
232.741,21.79
233.007,-35.52
233.274,193.71
233.54,95.21
233.807,66.56
234.073,25.37
234.339,14.63
234.606,68.35
234.872,-5.07
235.138,70.14
235.405,88.05
235.671,-14.03
235.937,102.38
236.203,52.23
236.47,-17.61
236.736,-1.49
237.002,75.51
237.268,37.91
237.535,105.96
237.801,55.82
238.067,-46.26
238.333,9.25
238.599,-22.98
238.865,-3.28
239.131,32.53
239.397,80.89
239.663,37.91
239.929,32.53
240.195,-5.07
240.462,77.31
240.728,55.82
240.993,48.65
241.259,141.78
241.525,59.4
241.791,-53.43
242.057,71.93
242.323,-31.94
242.589,32.53
242.855,-15.82
243.121,41.49
243.387,-57.01
243.652,95.21
243.918,62.98
244.184,-3.28
244.45,-14.03
244.716,129.24
244.981,34.32
245.247,3.88
245.513,-22.98
245.779,21.79
246.044,0.3
246.31,75.51
246.576,52.23
246.841,32.53
247.107,36.12
247.373,75.51
247.638,174.01
247.904,84.47
248.169,27.16
248.435,-21.19
248.7,-44.47
248.966,-33.73
249.231,61.19
249.497,89.84
249.762,-28.36
250.028,32.53
250.293,-19.4
250.559,34.32
250.824,-33.73
251.09,97.01
251.355,34.32
251.62,27.16
251.886,-31.94
252.151,9.25
252.416,73.72
252.682,61.19
252.947,75.51
253.212,34.32
253.477,-8.66
253.743,41.49
254.008,16.42
254.273,37.91
254.538,122.08
254.804,46.86
255.069,104.17
255.334,37.91
255.599,37.91
255.864,-21.19
256.129,5.67
256.394,70.14
256.659,12.83
256.925,55.82
257.19,36.12
257.455,32.53
257.72,0.3
257.985,132.82
258.25,39.7
258.515,7.46
258.78,-8.66
259.044,18.21
259.309,-12.24
259.574,-5.07
259.839,11.04
260.104,18.21
260.369,-8.66
260.634,-15.82
260.899,70.14
261.163,9.25
261.428,-37.31
261.693,-31.94
261.958,46.86
262.223,11.04
262.487,-94.62
262.752,-14.03
263.017,-1.49
263.281,-19.4
263.546,-30.15
263.811,68.35
264.075,50.44
264.34,14.63
264.605,59.4
264.869,143.57
265.134,30.74
265.398,-3.28
265.663,28.95
265.927,141.78
266.192,-17.61
266.457,-40.89
266.721,66.56
266.985,39.7
267.25,50.44
267.514,9.25
267.779,-94.62
268.043,73.72
268.308,59.4
268.572,11.04
268.836,-19.4
269.101,118.5
269.365,-1.49
269.629,95.21
269.894,30.74
270.158,91.63
270.422,34.32
270.687,-42.68
270.951,66.56
271.215,70.14
271.479,79.1
271.743,-67.75
272.008,21.79
272.272,2.09
272.536,54.02
272.8,-6.86
273.064,-5.07
273.328,28.95
273.592,2.09
273.856,2.09
274.12,50.44
274.385,-19.4
274.649,43.28
274.913,55.82
275.177,30.74
275.441,64.77
275.704,41.49
275.968,28.95
276.232,-17.61
276.496,-62.38
276.76,-96.41
277.024,71.93
277.288,-49.85
277.552,-22.98
277.816,-37.31
278.079,66.56
278.343,79.1
278.607,71.93
278.871,14.63
279.135,61.19
279.398,-33.73
279.662,50.44
279.926,14.63
280.189,36.12
280.453,30.74
280.717,62.98
280.98,64.77
281.244,71.93
281.508,64.77
281.771,102.38
282.035,139.99
282.298,147.15
282.562,82.68
282.826,82.68
283.089,9.25
283.353,102.38
283.616,120.29
283.88,23.58
284.143,62.98
284.407,70.14
284.67,16.42
284.933,75.51
285.197,-55.22
285.46,57.61
285.724,97.01
285.987,9.25
286.25,45.07
286.514,48.65
286.777,43.28
287.04,59.4
287.303,242.07
287.567,30.74
287.83,32.53
288.093,211.62
288.356,34.32
288.62,86.26
288.883,55.82
289.146,177.59
289.409,95.21
289.672,43.28
289.935,89.84
290.198,50.44
290.461,64.77
290.725,37.91
290.988,54.02
291.251,95.21
291.514,-21.19
291.777,122.08
292.04,202.67
292.303,145.36
292.566,145.36
292.829,272.51
293.091,315.49
293.354,424.73
293.617,478.46
293.88,517.86
294.143,784.7
294.406,1178.69
294.669,1377.48
294.932,1662.22
295.194,2158.29
295.457,2648.99
295.72,3254.3
295.983,3934.83
296.245,4520.45
296.508,4704.91
296.771,4789.08
297.034,4178.39
297.296,3225.65
297.559,2417.97
297.822,1869.96
298.084,1234.21
298.347,904.69
298.609,732.76
298.872,510.7
299.135,322.65
299.397,299.37
299.66,231.32
299.922,363.84
300.185,224.16
300.447,229.53
300.71,304.75
300.972,249.23
301.235,204.46
301.497,274.3
301.759,179.39
302.022,328.03
302.284,290.42
302.546,392.5
302.809,338.77
303.071,369.22
303.333,344.15
303.596,482.04
303.858,487.41
304.12,492.79
304.383,525.02
304.645,616.36
304.907,775.74
305.169,720.23
305.431,874.24
305.694,1001.39
305.956,1214.51
306.218,1563.73
306.48,2007.86
306.742,2246.05
307.004,2432.3
307.266,2570.19
307.528,2398.27
307.79,2186.95
308.052,1889.66
308.314,1982.79
308.576,2045.47
308.838,2378.57
309.1,2792.26
309.362,3302.66
309.624,3965.28
309.886,4841.01
310.148,5867.18
310.41,7249.73
310.672,8958.22
310.934,10772.37
311.196,14047.86
311.457,16673.27
311.719,20494.98
311.981,23003.99
312.243,25262.27
312.504,25924.89
312.766,24519.06
313.028,21315.2
313.29,18261.77
313.551,15292.51
313.813,13252.72
314.075,14012.04
314.336,16467.32
314.598,20349.92
314.86,24528.02
315.121,25978.62
315.383,24280.88
315.644,21032.24
315.906,15394.59
316.167,10233.31
316.429,6864.69
316.69,5192.02
316.952,4047.66
317.213,3209.53
317.475,2584.52
317.736,2151.13
317.998,1798.33
318.259,1547.61
318.521,1594.17
318.782,1361.36
319.043,1341.66
319.305,1289.72
319.566,1450.9
319.827,1434.78
320.089,1490.3
320.35,1703.41
320.611,1676.55
320.872,1778.63
321.134,2022.19
321.395,2213.81
321.656,2539.75
321.917,2944.48
322.178,3519.35
322.44,4339.57
322.701,5276.19
322.962,6291.62
323.223,6526.22
323.484,6205.65
323.745,5673.77
324.006,4883.99
